# Image Name: kochSnowflake.png
# Image Path: test_images/Larger/kochSnowflake.png
# Image Resolution: 2100x1800
# Base Signal: 32950
# Noise Model: uniform
# Grid Widths: 3,5,10,20,30,50,100,150,300,
# Timestamp, Noise%, Signal, Gridcount, Boxes Counted ..., Dimension, Variance
20160209_103903,0,32950,R9,8198,4343,1915,780,468,217,100,54,18,D,1.3384555304941375,V,0.030228519758827073
20160209_103917,0.001,32990,R9,8238,4382,1953,816,503,248,128,80,34,D,1.1982672467440434,V,0.014744086537523805
20160209_103931,0.002,33028,R9,8276,4421,1992,856,541,285,155,96,39,D,1.167783289829332,V,0.016632517395612348
20160209_103945,0.003,33069,R9,8317,4462,2032,895,576,314,179,114,42,D,1.1469428316127264,V,0.03032513659077967
20160209_103959,0.004,33102,R9,8349,4494,2059,919,605,346,193,124,42,D,1.140315461689536,V,0.04129870239135817
20160209_104013,0.005,33126,R9,8372,4516,2085,941,621,361,205,133,42,D,1.1380626613469509,V,0.05831292185958774
20160209_104026,0.006,33171,R9,8418,4561,2125,983,658,390,220,135,42,D,1.142824874194548,V,0.06299149906270764
20160209_104040,0.007,33214,R9,8460,4603,2167,1013,688,424,231,145,42,D,1.1361837810395818,V,0.081115090416953
20160209_104053,0.008,33278,R9,8523,4665,2226,1075,752,470,271,154,42,D,1.1451824544925335,V,0.12190822569136492
20160209_104107,0.009,33286,R9,8531,4671,2238,1084,755,471,259,155,42,D,1.139382930580595,V,0.11011994124581707
20160209_104121,0.01,33295,R9,8539,4681,2239,1086,753,466,260,154,42,D,1.1418873282720057,V,0.10915044884136316
20160209_104134,0.02,33743,R9,8977,5116,2670,1490,1126,752,337,168,42,D,1.154546898188477,V,0.21805788454566993
20160209_104147,0.03,34075,R9,9309,5447,2987,1765,1356,900,365,168,42,D,1.167899982374855,V,0.27716956072079385
20160209_104201,0.04,34429,R9,9662,5787,3314,2048,1596,1043,373,168,42,D,1.1750589656811767,V,0.3188476535839415
20160209_104214,0.05,34749,R9,9982,6091,3589,2277,1783,1094,371,168,42,D,1.1824930479080724,V,0.3274097195174619
20160209_104228,0.06,35248,R9,10469,6588,4061,2659,2063,1220,377,168,42,D,1.194706284251991,V,0.36538150592784213
20160209_104241,0.07,35598,R9,10805,6919,4379,2915,2240,1303,377,168,42,D,1.2015720263442458,V,0.3876511587076851
20160209_104254,0.08,36024,R9,11235,7332,4755,3217,2432,1356,378,168,42,D,1.2125466657182615,V,0.4034349623003872
20160209_104307,0.09,36229,R9,11434,7522,4917,3321,2523,1368,378,168,42,D,1.216364382941097,V,0.41012799651126036
20160209_104320,0.1,36688,R9,11876,7952,5322,3631,2695,1401,378,168,42,D,1.227758263749923,V,0.42145018541817275
20160209_104333,0.2,40398,R9,15512,11454,8415,5536,3576,1503,378,168,42,D,1.3010856618468427,V,0.48275509411597467
20160209_104345,0.3,44193,R9,19194,14980,11256,6827,3965,1511,378,168,42,D,1.355841692492307,V,0.5111865805319591
20160209_104357,0.4,47851,R9,22721,18312,13696,7695,4090,1512,378,168,42,D,1.397491444638473,V,0.5209360905901067
20160209_104409,0.5,51604,R9,26259,21504,15968,8320,4153,1512,378,168,42,D,1.431582090651814,V,0.5250753279577862
