# Image Name: kochSnowflake.png
# Image Path: test_images/Larger/kochSnowflake.png
# Image Resolution: 2100x1800
# Base Signal: 32950
# Noise Model: uniform
# Grid Widths: 3,5,10,20,30,50,100,150,300,
# Timestamp, Noise%, Signal, Gridcount, Boxes Counted ..., Dimension, Variance
20160209_101939,0,32950,R9,8198,4343,1915,780,468,217,100,54,18,D,1.3384555304941375,V,0.030228519758827073
20160209_101953,0.01,33287,R9,8532,4670,2235,1083,751,467,258,154,42,D,1.1405272267157767,V,0.10777847187040236
20160209_102006,0.02,33667,R9,8907,5046,2595,1418,1050,690,326,167,42,D,1.1536803298386604,V,0.1931719996888102
20160209_102020,0.03,34085,R9,9317,5448,2979,1768,1365,906,368,168,42,D,1.1685147064514223,V,0.2836115424087424
20160209_102033,0.04,34473,R9,9700,5817,3341,2078,1609,1049,374,168,42,D,1.1770048860819338,V,0.3196410513479168
20160209_102046,0.05,34841,R9,10073,6187,3675,2372,1826,1158,376,168,42,D,1.1854753804948504,V,0.34627136744447734
20160209_102059,0.06,35204,R9,10429,6530,4009,2621,2020,1199,376,168,42,D,1.1946140390732798,V,0.3566668867673358
20160209_102112,0.07,35604,R9,10811,6908,4362,2923,2228,1297,378,168,42,D,1.2031385213103791,V,0.3851390670176138
20160209_102125,0.08,36021,R9,11230,7327,4727,3223,2417,1349,378,168,42,D,1.213446592673978,V,0.40001667060911034
20160209_102137,0.09,36238,R9,11438,7517,4919,3328,2510,1377,377,168,42,D,1.216329652512321,V,0.40910104124302593
20160209_102150,0.1,36677,R9,11862,7966,5309,3626,2682,1406,378,168,42,D,1.2272582572517896,V,0.4209380423753743
20160209_102203,0.2,40466,R9,15582,11552,8442,5552,3568,1502,378,168,42,D,1.3021935820292176,V,0.48107301032079103
20160209_102215,0.3,44007,R9,18979,14792,11054,6768,3920,1512,378,168,42,D,1.3534707356681586,V,0.5075203316389336
20160209_102227,0.4,47702,R9,22553,18113,13553,7604,4091,1512,378,168,42,D,1.394840987470006,V,0.5176944327092555
20160209_102238,0.5,51613,R9,26262,21556,15929,8298,4162,1512,378,168,42,D,1.4309781597794293,V,0.524102810801238
20160209_102250,0.6,55372,R9,29887,24766,17995,8640,4182,1512,378,168,42,D,1.4585461338705181,V,0.5168967447894192
20160209_102301,0.7,59076,R9,33286,27886,19991,8963,4195,1512,378,168,42,D,1.4817654324748102,V,0.5173856044894809
20160209_102313,0.8,63123,R9,37051,31130,21715,9140,4198,1512,378,168,42,D,1.5033607952727626,V,0.5060719092345537
20160209_102326,0.9,66518,R9,40148,33946,23280,9230,4199,1512,378,168,42,D,1.5186694544400925,V,0.5008506003908696
20160209_102338,1,70076,R9,43513,36737,24487,9275,4199,1512,378,168,42,D,1.533901404044136,V,0.4870410802245484
20160209_102349,2,107948,R9,76870,62553,32997,9447,4200,1512,378,168,42,D,1.641229404380789,V,0.3882747151994318
20160209_102359,3,145557,R9,107067,82729,36114,9449,4200,1512,378,168,42,D,1.7043421746318708,V,0.3124561960952926
20160209_102409,4,182623,R9,134657,98254,37176,9450,4200,1512,378,168,42,D,1.7493901206973468,V,0.25261129063088295
20160209_102418,5,219829,R9,160164,110514,37601,9450,4200,1512,378,168,42,D,1.7842695028184878,V,0.20678819377505572
20160209_102428,6,258115,R9,184118,119978,37732,9450,4200,1512,378,168,42,D,1.813087074695654,V,0.16849799304582946
20160209_102438,7,295679,R9,205913,127736,37782,9450,4200,1512,378,168,42,D,1.836430628341176,V,0.13994309812865532
20160209_102446,8,332933,R9,225652,133024,37791,9450,4200,1512,378,168,42,D,1.856219800834109,V,0.1143948855965377
20160209_102455,9,369905,R9,243593,137270,37797,9450,4200,1512,378,168,42,D,1.8729183097210762,V,0.09424492860260093
20160209_102503,10,407752,R9,260324,140653,37800,9450,4200,1512,378,168,42,D,1.8876063830832814,V,0.07736858787101593
20160209_102509,15,594651,R9,324606,148696,37800,9450,4200,1512,378,168,42,D,1.9380292377450128,V,0.027476229554106085
20160209_102515,20,782388,R9,364922,150657,37800,9450,4200,1512,378,168,42,D,1.9658335582489377,V,0.008941117823012457
20160209_102520,25,969098,R9,388676,151104,37800,9450,4200,1512,378,168,42,D,1.9810743732815042,V,0.0028260373510139536
20160209_102526,30,1156909,R9,403215,151180,37800,9450,4200,1512,378,168,42,D,1.9900283982137772,V,0.0007911233532578605
20160209_102530,35,1343175,R9,411455,151195,37800,9450,4200,1512,378,168,42,D,1.9949722679748156,V,0.00020167709547626168
20160209_102535,40,1532335,R9,415769,151200,37800,9450,4200,1512,378,168,42,D,1.9975224192864536,V,4.910724953710031e-05
20160209_102539,45,1719469,R9,418084,151200,37800,9450,4200,1512,378,168,42,D,1.9988811392304753,V,1.0014795372650826e-05
20160209_102544,50,1906989,R9,419167,151200,37800,9450,4200,1512,378,168,42,D,1.9995141926493722,V,1.8880702553913197e-06
