# Image Name: canopy.png
# Image Path: test_images/Larger/canopy.png
# Image Resolution: 2100x1800
# Base Signal: 606421
# Noise Model: uniform
# Grid Widths: 3,5,10,20,30,50,100,150,300,
# Timestamp, Noise%, Signal, Gridcount, Boxes Counted ..., Dimension, Variance
20160209_105049,0,606421,R9,77410,30618,8905,2625,1295,542,174,83,26,D,1.7433540060981505,V,0.004410222813518218
20160209_105102,0.001,606443,R9,77431,30639,8925,2643,1312,555,184,94,33,D,1.6901273787369893,V,0.010321732706442696
20160209_105114,0.002,606471,R9,77458,30666,8951,2669,1337,584,208,113,38,D,1.6536205423353008,V,0.015525528078705608
20160209_105126,0.003,606517,R9,77504,30709,8992,2703,1369,604,216,119,39,D,1.6451488986248195,V,0.016120537265030748
20160209_105138,0.004,606540,R9,77527,30734,9019,2729,1396,632,243,134,41,D,1.6330972855722186,V,0.02330815243031261
20160209_105150,0.005,606589,R9,77573,30776,9053,2764,1421,660,264,146,42,D,1.6261521374406154,V,0.032206192122859564
20160209_105203,0.006,606594,R9,77580,30783,9061,2774,1438,671,264,141,42,D,1.6292602400030836,V,0.025264532707730988
20160209_105216,0.007,606640,R9,77624,30825,9103,2807,1463,693,277,151,42,D,1.625035144189086,V,0.03430365167462454
20160209_105228,0.008,606695,R9,77675,30875,9149,2854,1515,727,295,153,42,D,1.6282844487839039,V,0.036328884088184285
20160209_105240,0.009,606733,R9,77714,30917,9197,2895,1545,752,299,160,42,D,1.6227210961800271,V,0.04113372979585496
20160209_105252,0.01,606748,R9,77726,30926,9191,2886,1548,755,299,157,42,D,1.6243839952812011,V,0.03821828103345769
20160209_105304,0.02,607076,R9,78039,31227,9485,3160,1780,921,341,168,42,D,1.622830545847867,V,0.0552437109063404
20160209_105317,0.03,607432,R9,78383,31563,9804,3444,2018,1080,371,168,42,D,1.6267882467130066,V,0.07888775032530138
20160209_105329,0.04,607701,R9,78646,31823,10042,3632,2175,1156,373,168,42,D,1.6254272815838913,V,0.08367143120498062
20160209_105341,0.05,608021,R9,78950,32118,10329,3862,2349,1235,374,168,42,D,1.6248278962336822,V,0.0894398941332278
20160209_105353,0.06,608286,R9,79222,32378,10566,4043,2489,1295,378,168,42,D,1.6256375975844393,V,0.09726266389142327
20160209_105406,0.07,608589,R9,79514,32662,10815,4230,2627,1307,378,168,42,D,1.6277361878093985,V,0.09508165323875169
20160209_105418,0.08,608881,R9,79804,32941,11074,4433,2747,1365,378,168,42,D,1.6284422871206166,V,0.10041493253946798
20160209_105430,0.09,609271,R9,80177,33300,11396,4688,2888,1420,378,168,42,D,1.6303165499877588,V,0.10507207849437623
20160209_105442,0.1,609707,R9,80590,33711,11736,4927,3033,1441,378,168,42,D,1.633086654255121,V,0.10600947619099307
20160209_105453,0.2,612801,R9,83571,36552,14168,6370,3720,1503,378,168,42,D,1.6539396354048088,V,0.11557919196937262
20160209_105505,0.3,615841,R9,86415,39204,16281,7325,3994,1512,378,168,42,D,1.6705908526307143,V,0.12221397769925338
20160209_105516,0.4,619277,R9,89722,42337,18604,8124,4133,1511,378,168,42,D,1.6859460077956394,V,0.13043963127708974
20160209_105528,0.5,622326,R9,92574,44860,20339,8553,4172,1512,378,168,42,D,1.695822029690512,V,0.13593681565919497
