# Aggregate Log Version: 1.01,,,,,,,,,,
# Log Name: logfiles/canopy_g100_aglog.csv,,,,,,,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err, Sum(Abs(Diff), SAD Std Err, Sum(Abs(CenDiff)), SAC Std Err, Avg Diff Mean Squared, ADMS Ste
0.0,1.7433540061,3.57061159398e-17,0.00441022281352,8.71731346187e-21,0.513920013528,6.69489673872e-18,0.204526181216,5.30012658482e-18,0.00385894496183,2.17932836547e-20
1.0,1.75335457293,1.23100493557e-05,0.00440800883425,5.41046150217e-06,0.458662369194,0.000586617915682,0.20676517695,8.85311090014e-05,0.00385700772997,4.7341538144e-06
2.0,1.76820824426,1.00802786332e-05,0.00464069212518,3.39124644171e-06,0.393708280148,0.000468631950831,0.200165194176,5.83032019373e-05,0.00406060560953,2.9673406365e-06
3.0,1.78021079651,6.83047649583e-06,0.00439012372703,1.93733588841e-06,0.30927115441,0.000303411999529,0.173421817292,6.28830872453e-05,0.00384135826115,1.69516890236e-06
4.0,1.79151725396,5.14580215462e-06,0.00388643655792,1.2951953344e-06,0.270785408327,0.000228710167732,0.140638636999,8.76679536136e-05,0.00340063198818,1.1332959176e-06
5.0,1.80211225691,7.46972480273e-06,0.00371434036497,1.31184642638e-06,0.277240077981,0.000356933735126,0.124332252436,4.61326771602e-05,0.00325004781935,1.14786562308e-06
6.0,1.81011317297,1.10646111679e-05,0.00353549870983,1.65597867321e-06,0.257952793731,0.000453192141706,0.12383847215,6.53921941476e-05,0.0030935613711,1.44898133906e-06
7.0,1.81511875121,1.28992164739e-05,0.00335664790052,2.17430037361e-06,0.211825972147,0.000358719753459,0.140496086299,5.99541675884e-05,0.00293706691295,1.90251282691e-06
8.0,1.81990793189,1.46885295821e-05,0.00329805103901,4.10617296631e-06,0.246833120833,0.000544537366354,0.154391011647,7.84110124215e-05,0.00288579465914,3.59290134552e-06
9.0,1.82478059656,2.01772535162e-05,0.00331344672536,6.32167046765e-06,0.275345577256,0.000648506405065,0.163954145132,0.000107465198679,0.00289926588469,5.53146165919e-06
10.0,1.83046190837,2.46483383677e-05,0.00293227207774,6.14377488624e-06,0.257694426436,0.000528115249101,0.162469208578,0.00012484857917,0.00256573806802,5.37580302546e-06
15.0,1.84776735874,2.74318240849e-05,0.00296455778839,4.87853501418e-06,0.260587559601,0.000398064589917,0.188013538585,0.000137675370631,0.00259398806484,4.26871813741e-06
20.0,1.86166865857,3.55423891968e-05,0.00277232270473,5.13093561717e-06,0.263163112707,0.000399541816432,0.175582997883,0.000151195435049,0.00242578236664,4.48956866502e-06
25.0,1.8669271606,1.53482769549e-05,0.00274169427621,4.31848993877e-06,0.289636112356,0.000555800970148,0.184770050578,0.000109300541933,0.00239898249169,3.77867869642e-06
30.0,1.87164006948,4.90860909679e-05,0.00319827736933,7.21043122095e-06,0.330013218007,0.000546639771779,0.19081191864,0.000201643320827,0.00279849269817,6.30912731834e-06
35.0,1.8701178994,6.73035977294e-05,0.00354302409454,8.30010772255e-06,0.285623409906,0.000307919478993,0.202556754848,0.000241997165915,0.00310014608273,7.26259425723e-06
40.0,1.86838307784,4.07370117797e-05,0.00443884882407,5.76400909776e-06,0.324855713515,0.000254218177577,0.206881526173,0.00017450272581,0.00388399272106,5.04350796054e-06
45.0,1.87145499576,2.73830417697e-05,0.00448767245907,6.75025691633e-06,0.338059701768,0.000430176391492,0.194608317461,0.000138798720776,0.00392671340168,5.90647480179e-06
50.0,1.87021781953,4.02018346805e-05,0.00446886635501,7.40312640477e-06,0.331249401955,0.000424445398252,0.203835610461,0.000146221484733,0.00391025806063,6.47773560418e-06
60.0,1.87137995599,1.98838936959e-05,0.00397338900556,3.90004173786e-06,0.300487828229,0.000290716454073,0.198246579595,0.000137645009972,0.00347671537987,3.41253652062e-06
70.0,1.87690508501,1.21492240979e-05,0.00429456860685,1.80933672736e-06,0.28495945233,0.000316745239054,0.188747837981,0.000156837846589,0.003757747531,1.58316963644e-06
80.0,1.88345333121,2.69346868216e-05,0.00564102067778,3.71700311854e-06,0.30393299294,0.000469386345134,0.178552765518,0.000153155623381,0.00493589309306,3.25237772872e-06
90.0,1.88463636204,2.985801005e-05,0.00686723973671,4.30919220341e-06,0.312726230896,0.00053811223418,0.18449009958,0.000146136277985,0.00600883476962,3.77054317798e-06
100.0,1.88370186789,3.52793886503e-05,0.00803100205161,4.51329394613e-06,0.338189221158,0.000569136007968,0.199188823883,0.00014176927517,0.00702712679516,3.94913220287e-06
150.0,1.87835759672,1.22316036971e-05,0.0130601835471,2.50209165154e-06,0.377971882779,0.000243818158215,0.247079721963,0.000104881789514,0.0114276606038,2.18933019509e-06
200.0,1.88359285414,2.5463614982e-05,0.0184917301394,5.10855902803e-06,0.417236968262,0.000160417492057,0.276768162648,8.34243153213e-05,0.016180263872,4.46998914953e-06
250.0,1.89078951514,4.94921373259e-06,0.0232944768683,1.85147730364e-06,0.45833442208,8.61719517761e-05,0.313527210303,3.58339370412e-05,0.0203826672597,1.62004264069e-06
500.0,1.92122936044,1.97027421865e-06,0.0311689112659,1.66955825634e-06,0.502764808278,1.39746139782e-05,0.312664825765,7.68258755159e-06,0.0272727973577,1.46086347429e-06
750.0,1.93583051544,1.96951678674e-06,0.0267886086707,1.6183655045e-06,0.467267161481,1.40561669406e-05,0.256662671283,7.87038036072e-06,0.0234400325868,1.41606981644e-06
