# Aggregate Log Version: 1.01,,,,,,,,,,
# Log Name: logfiles/norwaymap_u100_aglog.csv,,,,,,,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err, Sum(Abs(Diff), SAD Std Err, Sum(Abs(CenDiff)), SAC Std Err, Avg Diff Mean Squared, ADMS Ste
0.0,1.36049882527,3.57061159398e-17,0.0119487938363,2.09215523085e-19,0.757289087301,1.45056096006e-17,0.350040095361,2.7895403078e-18,0.0104551946068,6.9738507695e-20
0.0001,1.33862083728,0.000133116956206,0.0131121402847,3.65158528861e-05,0.722135265188,0.000759100146223,0.343883382696,0.000273519128695,0.0114731227491,3.19513712754e-05
0.001,1.23193319274,0.000168196876642,0.0193831246499,4.06879665625e-05,0.571407130334,0.00099777564027,0.383454753314,0.000399718941952,0.0169602340686,3.56019707422e-05
0.002,1.19147425404,0.000101392811604,0.0235156665072,5.49962477291e-05,0.758752848579,0.00139471693182,0.516142993524,0.000776374801389,0.0205762081938,4.8121716763e-05
0.003,1.17466464437,7.15181370474e-05,0.0335301128327,8.30351903606e-05,0.970049606236,0.00125746184893,0.650722435155,0.000679803035853,0.0293388487286,7.26557915655e-05
0.004,1.16833368755,4.93210859545e-05,0.046316278453,9.24823003968e-05,1.13429560615,0.00110501060682,0.746292996081,0.000654925043787,0.0405267436464,8.09220128472e-05
0.005,1.1657019779,4.03583658977e-05,0.0603548556391,9.8976952442e-05,1.25452654013,0.00103151978138,0.845044297204,0.00076359464791,0.0528104986842,8.66048333867e-05
0.006,1.16477811056,3.61191040765e-05,0.0735679835884,0.000104400433914,1.32834929853,0.000951798887267,0.945914626027,0.000765748034885,0.0643719856398,9.13503796743e-05
0.007,1.16457623546,3.53215993194e-05,0.0869143389084,0.000102846097427,1.38098167887,0.000775607937889,1.02625850921,0.000757514167902,0.0760500465449,8.9990335249e-05
0.008,1.16538728547,3.4139959196e-05,0.0997309230722,0.000101851848319,1.43752856769,0.000664081757402,1.09540855923,0.000741336499721,0.0872645576882,8.91203672792e-05
