# Aggregate Log Version: 1.01,,,,,,,,,,
# Log Name: logfiles/fifty50_u100_aglog.csv,,,,,,,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err, Sum(Abs(Diff), SAD Std Err, Sum(Abs(CenDiff)), SAC Std Err, Avg Diff Mean Squared, ADMS Ste
0.0,1.9830844655,2.45479547086e-17,0.00760348704784,1.74346269237e-20,0.630443212782,1.33897934774e-17,0.190741172717,0.0,0.00665305116686,5.23038807712e-20
0.0001,1.9703649294,9.79125663722e-05,0.0101210527057,2.71055709406e-05,0.641312503627,0.000342410687665,0.202790590352,0.000164320226542,0.0088559211175,2.3717374573e-05
0.001,1.90210674384,0.000139917184761,0.0254195756404,5.72357623946e-05,0.56092049834,0.000741742041876,0.307720057963,0.000411418711505,0.0222421286854,5.00812920953e-05
0.002,1.87285213961,7.97307902116e-05,0.0284619934311,3.77486637146e-05,0.494185566081,0.00055884901659,0.358324754687,0.000235321758028,0.0249042442522,3.30300807502e-05
0.003,1.85866204631,5.96754598461e-05,0.0276736490486,2.89286724611e-05,0.446161977505,0.000653679304906,0.363645723199,0.000221733447473,0.0242144429175,2.53125884035e-05
0.004,1.85221624313,4.29680617964e-05,0.0270006809105,2.20209878383e-05,0.499365161966,0.000886843999513,0.37550237948,0.000335599887954,0.0236255957967,1.92683643585e-05
0.005,1.84926363635,3.38724224261e-05,0.0263755372452,2.28852318318e-05,0.558025678482,0.000937045868512,0.419061149454,0.000499089086693,0.0230785950896,2.00245778528e-05
0.006,1.84722501399,2.5653953525e-05,0.0264294482079,2.53455298516e-05,0.61723500025,0.000831831742221,0.467869473581,0.000476340402744,0.0231257671819,2.21773386202e-05
0.007,1.84592242149,2.45527182274e-05,0.0266878185277,3.07529006575e-05,0.671444132677,0.000837868010328,0.507181605146,0.000431760264038,0.0233518412118,2.69087880753e-05
0.008,1.8455049532,2.20100097658e-05,0.0265364089892,2.81732292635e-05,0.710275356908,0.00066743575895,0.531493178543,0.00037354110751,0.0232193578656,2.46515756056e-05
0.009,1.84526753203,2.26146011584e-05,0.026459755359,2.69417369555e-05,0.747298998888,0.000594267998401,0.54615620957,0.000340889975843,0.0231522859392,2.35740198361e-05
0.01,1.8454287776,2.16501085118e-05,0.0261276665435,2.58608651031e-05,0.7784130717,0.000554501215554,0.552665785369,0.000331003771155,0.0228617082256,2.26282569652e-05
0.02,1.84664810811,1.56081699607e-05,0.0255513959645,1.45673179398e-05,0.835725889586,0.000380101246677,0.679582081761,0.000354669269603,0.0223574714689,1.27464031973e-05
0.03,1.84603761007,1.0728669541e-05,0.0265813147434,1.37944114337e-05,0.821041846915,0.000245836409214,0.719005280919,0.000234710517693,0.0232586504005,1.20701100045e-05
0.04,1.84437097799,7.70753292514e-06,0.0276615039009,1.14140887708e-05,0.873836207547,0.000250746429868,0.702379838515,0.000166503650601,0.0242038159133,9.98732767445e-06
0.05,1.84267094011,6.33577832245e-06,0.0287669321782,1.15390848457e-05,0.88819938477,0.000273436963,0.749294780215,0.000168305852563,0.0251710656559,1.009669924e-05
0.06,1.84149097483,5.21059445991e-06,0.0296250632995,1.15587578482e-05,0.872221787282,0.000267837142286,0.772137434193,0.000150524914621,0.025921930387,1.01139131171e-05
0.07,1.8408196161,5.12937868883e-06,0.0302598015266,1.0595419187e-05,0.838850719613,0.000255062913551,0.777595152559,0.000131286054322,0.0264773263358,9.27099178861e-06
0.08,1.84063194651,4.84821741691e-06,0.0305691605355,9.76471440964e-06,0.811422341474,0.000161288430543,0.770049541778,0.000120278185101,0.0267480154686,8.54412510844e-06
0.09,1.84070696133,4.43399949406e-06,0.0307779968889,8.69563361138e-06,0.82457501547,0.000200351495874,0.755857522492,0.000107748417842,0.0269307472778,7.60867940995e-06
0.1,1.84107166508,4.27169611436e-06,0.0307926693895,7.94351048936e-06,0.839950806377,0.000202937114338,0.73573901125,0.000103715546766,0.0269435857158,6.95057167819e-06
0.2,1.84976385917,4.52321135218e-06,0.0289605107997,5.75684639066e-06,0.759420134875,0.000160656364343,0.68960695832,8.16695109526e-05,0.0253404469497,5.03724059182e-06
0.3,1.85850301979,4.05784604435e-06,0.0274914022275,4.1443932828e-06,0.784196022096,6.39362652733e-05,0.589309984851,7.40113777869e-05,0.0240549769491,3.62634412245e-06
0.4,1.86509626458,3.56707872555e-06,0.0267750910509,2.64007858162e-06,0.764201175266,6.18515565042e-05,0.522130432362,2.79430028305e-05,0.0234282046695,2.31006875892e-06
0.5,1.8699283952,3.23137777705e-06,0.0266077169973,2.22084460335e-06,0.709511573654,6.68760771629e-05,0.514115856847,2.81266530378e-05,0.0232817523726,1.94323902793e-06
0.6,1.87346255664,2.88990454921e-06,0.0266666752222,2.32415947318e-06,0.637407251619,7.04657009831e-05,0.493401202707,2.98221525286e-05,0.0233333408195,2.03363953903e-06
0.7,1.87614118943,2.3000117773e-06,0.0268798429056,2.2449755163e-06,0.57217632733,3.29087265653e-05,0.466437337655,2.91064631091e-05,0.0235198625424,1.96435357676e-06
0.8,1.8782009359,2.02463276331e-06,0.0271279651213,2.08554041937e-06,0.591170269501,3.4123995834e-05,0.436070332435,3.00748192216e-05,0.0237369694812,1.82484786695e-06
0.9,1.87984653533,1.87062523535e-06,0.0273997233649,1.9049147229e-06,0.602808347098,3.43678063493e-05,0.404541445691,2.77871113489e-05,0.0239747579443,1.66680038254e-06
1.0,1.88122600981,1.62484881939e-06,0.0277029222343,1.77529232863e-06,0.607934478963,3.68298236394e-05,0.373049048572,2.66998097421e-05,0.024240056955,1.55338078755e-06
2.0,1.89111781895,1.09338726654e-06,0.0307382794859,1.54278255317e-06,0.485978276413,3.70408036923e-05,0.386047254309,9.10300892437e-06,0.0268959945502,1.34993473403e-06
3.0,1.90009303622,1.25096980802e-06,0.0308512618089,1.36454276885e-06,0.415655697011,1.36037980602e-05,0.382356993635,7.56141714543e-06,0.0269948540828,1.19397492275e-06
4.0,1.90878226898,1.35215155418e-06,0.0293237234671,1.07875149717e-06,0.443045153141,1.31248513331e-05,0.358810183894,5.72955137937e-06,0.0256582580337,9.43907560022e-07
5.0,1.91698827704,1.55500604423e-06,0.027252340437,1.17977641751e-06,0.448591712894,1.26690343919e-05,0.329934885823,6.29224363216e-06,0.0238457978824,1.03230436532e-06
6.0,1.92464339467,1.60343661736e-06,0.0249139545157,1.13220153149e-06,0.440326910682,1.14126019318e-05,0.300684075047,6.47244310122e-06,0.0217997102012,9.90676340052e-07
7.0,1.93171879968,1.49021526955e-06,0.0224246518879,1.08553923939e-06,0.423454405382,1.11265478218e-05,0.272872855279,6.05825375622e-06,0.019621570402,9.49846834466e-07
8.0,1.93824023493,1.55763556181e-06,0.0198659510987,1.14267379262e-06,0.401231671783,1.19575243522e-05,0.246948980575,6.25245055928e-06,0.0173827072113,9.99839568544e-07
9.0,1.94420304218,1.46312804335e-06,0.0173708845579,9.88324620513e-07,0.376294991135,1.08590405703e-05,0.223158632913,5.885909282e-06,0.0151995239881,8.64784042949e-07
10.0,1.94965631029,1.37657796802e-06,0.0149898793881,8.53208139028e-07,0.349870066578,9.97672983356e-06,0.201367697919,5.52002920782e-06,0.0131161444646,7.4655712165e-07
15.0,1.97043598414,1.24568137355e-06,0.00619008723004,5.63622704647e-07,0.223974738185,1.00839063312e-05,0.118256063456,4.9827254942e-06,0.00541632632629,4.93169866566e-07
20.0,1.98312843141,9.26844008554e-07,0.0021733734837,2.47292077693e-07,0.132222311564,7.47415308368e-06,0.0674862743408,3.70737603422e-06,0.00190170179824,2.16380567981e-07
25.0,1.99066287106,6.45723977012e-07,0.000685988429634,9.54471541167e-08,0.0741541994259,5.14938630937e-06,0.0373485157669,2.58289590805e-06,0.00060023987593,8.35162598521e-08
