# Aggregate Log Version: 1.01,,,,,,,,,,
# Log Name: logfiles/blank_u100_aglog.csv,,,,,,,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err, Sum(Abs(Diff), SAD Std Err, Sum(Abs(CenDiff)), SAC Std Err, Avg Diff Mean Squared, ADMS Ste
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,0.00654134262982,0.000182164550403,0.00255688495814,7.59615056322e-05,0.0548853848766,0.0015633944069,0.0261653705193,0.000728658201612,0.00223727433838,6.64663174281e-05
0.001,0.0793434804542,0.000187745539363,0.0264641508661,0.000118671180573,0.526649397105,0.0020263057048,0.299391244491,0.000763942514585,0.0231561320078,0.000103837283002
0.002,0.154129710332,0.000200218468329,0.0802347553825,0.000215859768824,0.847010364666,0.00147300498098,0.549702970783,0.000825771989635,0.0702054109597,0.000188877297721
0.003,0.217284374262,0.000186573152784,0.147446004842,0.000256183033251,1.12449974597,0.00108039008389,0.758401321377,0.00074663456989,0.129015254236,0.000224160154095
0.004,0.269594734771,0.000182414781797,0.211424742324,0.000286459296449,1.32104651786,0.00094387524161,0.928156958146,0.000703386947776,0.184996649534,0.000250651884393
0.005,0.314274235687,0.000151331035227,0.268377272297,0.000264484045477,1.47126375962,0.000777792874341,1.06688596411,0.000592041383095,0.23483011326,0.000231423539793
0.006,0.351031017147,0.000147867657589,0.317937083658,0.000246110010563,1.58492980439,0.000672044331578,1.18000640511,0.000544520749735,0.278194948201,0.000215346259243
0.007,0.384065356619,0.000137793879852,0.361534047962,0.000231719922034,1.67578866771,0.000583898316898,1.27409769499,0.000510222432798,0.316342291966,0.000202754931779
0.008,0.413514036991,0.00013489263393,0.399864919826,0.000224326210387,1.74482841294,0.000525530461419,1.35630397062,0.000490589349761,0.349881804847,0.000196285434088
0.009,0.439345055375,0.000128581635674,0.433461937405,0.000219069298666,1.80154292064,0.000472961071809,1.42580699249,0.000453933548913,0.37927919523,0.000191685636333
0.01,0.46349891502,0.000123299793758,0.462871414796,0.000207127158409,1.84079025445,0.000427394563027,1.48798717115,0.0004050660041,0.405012487946,0.000181236263608
0.02,0.622738925529,8.41672386209e-05,0.637212085489,0.000168727315268,1.98236808637,0.000129659317254,1.81796366361,0.000266655321293,0.557560574803,0.000147636400859
0.03,0.714173197144,6.5098641983e-05,0.711614078209,0.000112688517465,1.99394946041,4.80810473975e-05,1.92726465084,0.000145420080267,0.622662318433,9.86024527822e-05
0.04,0.77709854169,6.14136964025e-05,0.745778251212,7.79521583634e-05,1.99362955199,3.36761521639e-05,1.96382039541,9.51729433429e-05,0.652555969811,6.8208138568e-05
0.05,0.826108913503,4.99910302381e-05,0.763893419998,6.9375535956e-05,1.99235378061,3.12143088818e-05,1.97439577935,6.64090921676e-05,0.668406742498,6.07035939615e-05
0.06,0.86628634898,4.57438082937e-05,0.773997812108,6.20280396081e-05,1.99049260575,3.29394149535e-05,1.97590885726,4.38200738442e-05,0.677248085594,5.42745346571e-05
0.07,0.900220232241,4.28092504607e-05,0.779761546071,5.191238973e-05,1.98923658097,3.15606249218e-05,1.97482973584,3.65778411796e-05,0.682291352813,4.54233410138e-05
0.08,0.930220495627,4.2943375255e-05,0.782440038786,4.55923566234e-05,1.98775065116,3.25115864717e-05,1.97200327558,3.00995532212e-05,0.684635033938,3.98933120454e-05
0.09,0.956846334755,4.10527748216e-05,0.783868469417,4.41294261362e-05,1.98614292095,3.06375283837e-05,1.96888159194,2.98748395724e-05,0.68588491074,3.86132478692e-05
0.1,0.980984112081,4.06683749541e-05,0.783695135736,4.43032663872e-05,1.98465377633,3.17521667758e-05,1.96551124402,2.99026694935e-05,0.685733243769,3.87653580888e-05
0.2,1.14521538407,2.89400624202e-05,0.764602677328,2.91221307524e-05,1.9690618497,3.61085052349e-05,1.93150740594,2.74191137209e-05,0.669027342662,2.54818644083e-05
0.3,1.24133863416,2.11626845847e-05,0.738799068348,2.32297484139e-05,1.95321416967,3.27673819837e-05,1.89772781441,2.71252768405e-05,0.646449184804,2.03260298622e-05
0.4,1.30709954191,1.89037776479e-05,0.71280785434,2.04940504544e-05,1.93771132687,3.31325512608e-05,1.865008655,2.3700552935e-05,0.623706872547,1.79322941476e-05
0.5,1.35631981275,1.50391539449e-05,0.688019066132,2.14464982727e-05,1.92254348255,3.24803881393e-05,1.8328517584,2.31560017745e-05,0.602016682866,1.87656859886e-05
0.6,1.39489462347,1.32414582486e-05,0.664155845216,2.21176226426e-05,1.90729928525,3.19583044719e-05,1.80109579784,2.43760987013e-05,0.581136364564,1.93529198123e-05
0.7,1.42646671443,1.18465606651e-05,0.641467529912,2.10046755287e-05,1.89193925315,3.41552873029e-05,1.76983463367,2.46632626417e-05,0.561284088673,1.83790910876e-05
0.8,1.45296010345,1.02380515399e-05,0.619988086815,1.88419362703e-05,1.87653091585,3.44781395473e-05,1.73921477782,2.24930515157e-05,0.542489575963,1.64866942365e-05
0.9,1.47566617523,1.03386147524e-05,0.599722033832,1.82450323872e-05,1.86132193994,3.61315927146e-05,1.70933610802,2.3362098083e-05,0.524756779603,1.59644033388e-05
1.0,1.49558090183,9.37962762065e-06,0.580638202583,1.71137042171e-05,1.84674778321,3.48515511495e-05,1.67996930753,2.39844041852e-05,0.50805842726,1.497449119e-05
2.0,1.62050219419,6.44004603457e-06,0.43727925027,1.24018227762e-05,1.70175542522,2.8225118186e-05,1.41556129792,2.10964904161e-05,0.382619343986,1.08515949292e-05
3.0,1.6910938179,5.78908521009e-06,0.341177155511,1.1248410903e-05,1.56374286376,2.67469492671e-05,1.20062412935,2.20706607286e-05,0.298530011072,9.84235954013e-06
