# Datalog Version: 1.04,,,,,,,,,,,,,,
# Log Name: kochSnowflake_u050-20160306_155344.csv,,,,,,,,,,,,,,
# Image Name: kochSnowflake.png,,,,,,,,,,,,,,
# Image Path: test_images/Larger/kochSnowflake.png,,,,,,,,,,,,,,
# Image Resolution: 2100x1800,,,,,,,,,,,,,,
# Base Signal: 32950,,,,,,,,,,,,,,
# Noise Model: uniform,,,,,,,,,,,,,,
# Noise Seed: 50,,,,,,,,,,,,,,
# Grid Widths: 3|5|10|20|30|50|100|150|300|,,,,,,,,,,,,,,
# Timestamp,Noise%,Signal,Gridcount,3,5,10,20,30,50,100,150,300,Dimension,Variance
20160306_155920,0.0,32950,R9,8198,4343,1915,780,468,217,100,54,18,1.3384555304941375,0.030228519758827073
20160306_160109,0.0001,32954,R9,8202,4347,1919,784,472,221,104,56,19,1.3280680541694854,0.030307634773845207
20160306_160303,0.001,32991,R9,8239,4384,1955,818,504,249,128,77,31,1.219744258678923,0.015467597658302279
20160306_160456,0.002,33041,R9,8288,4432,2002,862,546,292,155,100,39,1.1615016377346452,0.0170346077763279
20160306_160640,0.003,33067,R9,8314,4457,2027,887,569,313,170,107,39,1.161632620720458,0.02508460761727992
20160306_160835,0.004,33108,R9,8354,4496,2066,924,605,347,193,122,42,1.1430223738909397,0.03755221599399289
20160306_161015,0.005,33140,R9,8386,4528,2097,953,632,368,203,128,42,1.1412179951046477,0.04659324400695621
20160306_161206,0.006,33182,R9,8429,4571,2139,991,667,398,219,135,42,1.1412868596574233,0.06090561248060106
20160306_161346,0.007,33214,R9,8461,4602,2169,1020,694,422,230,141,42,1.1398841934202728,0.07361134930979206
20160306_161540,0.008,33246,R9,8492,4633,2197,1047,717,445,241,145,42,1.1405992259260038,0.08478932298059996
20160306_161732,0.009,33295,R9,8541,4683,2245,1093,761,482,254,150,42,1.1402743816149234,0.09949210161838566
20160306_161927,0.01,33323,R9,8569,4711,2272,1118,785,502,267,152,42,1.1436858783408659,0.11299576683883965
20160306_162109,0.02,33674,R9,8913,5051,2600,1422,1059,721,335,167,42,1.154254916790466,0.21205771109007057
20160306_162302,0.03,34031,R9,9265,5400,2942,1742,1341,896,362,168,42,1.165558121271865,0.2745183855420505
20160306_162432,0.04,34357,R9,9591,5721,3250,2012,1553,1025,370,168,42,1.1735472195002132,0.3102421192688891
20160306_162557,0.05,34752,R9,9983,6106,3614,2319,1801,1146,375,168,42,1.182442368619062,0.3448707198985535
20160306_162737,0.06,35127,R9,10355,6469,3962,2615,2017,1232,378,168,42,1.1922081114024554,0.36910799522290133
20160306_162923,0.07,35522,R9,10750,6858,4325,2910,2225,1310,378,168,42,1.2010948915743067,0.3901712134667251
20160306_163105,0.08,35921,R9,11147,7247,4685,3192,2415,1356,378,168,42,1.2108208120966957,0.404355970670959
20160306_163237,0.09,36266,R9,11486,7580,4982,3417,2565,1393,378,168,42,1.2184111176827923,0.4168404161569338
20160306_163425,0.1,36621,R9,11841,7934,5303,3660,2718,1423,378,168,42,1.2266565154423736,0.42885439077999565
20160306_163603,0.2,40490,R9,15654,11621,8521,5618,3589,1508,378,168,42,1.303820676732761,0.48420448233379904
20160306_163740,0.3,44146,R9,19219,15003,11264,6875,3929,1512,378,168,42,1.3574953013219633,0.5099954864815052
20160306_163918,0.4,47947,R9,22891,18423,13828,7700,4090,1512,378,168,42,1.3990096396535585,0.519612587245713
20160306_164049,0.5,51660,R9,26447,21710,16112,8303,4160,1512,378,168,42,1.43234533091998,0.5238367979873265
20160306_164228,0.6,55377,R9,30010,24964,18175,8679,4179,1512,378,168,42,1.4596604846432912,0.5202134696637787
20160306_164337,0.7,58971,R9,33402,28030,20007,8920,4190,1512,378,168,42,1.48174571603812,0.5145896995713521
20160306_164456,0.8,62656,R9,36843,31059,21736,9085,4193,1512,378,168,42,1.5014336723283441,0.5071216855592738
20160306_164617,0.9,66347,R9,40286,34016,23271,9198,4196,1512,378,168,42,1.5189776055471107,0.4977172450365046
20160306_164752,1.0,70060,R9,43701,36913,24611,9273,4198,1512,378,168,42,1.534636300072776,0.48712526260025174
20160306_164919,2.0,107236,R9,76620,62463,33093,9447,4200,1512,378,168,42,1.6405249509379036,0.39102469580001403
20160306_165041,3.0,144617,R9,107105,82555,36093,9449,4200,1512,378,168,42,1.7045645267887564,0.31107386116117225
20160306_165146,4.0,182227,R9,135154,98352,37208,9450,4200,1512,378,168,42,1.7502274516417171,0.2509735278842603
20160306_165251,5.0,219576,R9,161072,110688,37582,9450,4200,1512,378,168,42,1.7855515860991966,0.20414323099499201
20160306_165350,6.0,256980,R9,184811,120277,37725,9450,4200,1512,378,168,42,1.8138461708309475,0.16763614080450462
20160306_165448,7.0,294134,R9,206664,127564,37766,9450,4200,1512,378,168,42,1.8374082022059466,0.13744199276698224
20160306_165536,8.0,331011,R9,226438,133201,37796,9450,4200,1512,378,168,42,1.8569850888290556,0.1133979772494453
20160306_165627,9.0,368338,R9,244580,137510,37798,9450,4200,1512,378,168,42,1.8737953633333868,0.09327686856840076
20160306_165722,10.0,405778,R9,261307,140788,37800,9450,4200,1512,378,168,42,1.8884669043644313,0.07630310463836625
20160306_165814,15.0,591312,R9,324809,148703,37800,9450,4200,1512,378,168,42,1.9381791900338379,0.027344647494243545
20160306_165856,20.0,777165,R9,364939,150634,37800,9450,4200,1512,378,168,42,1.965854784508152,0.008913245924906306
20160306_165937,25.0,961870,R9,388888,151099,37800,9450,4200,1512,378,168,42,1.9812099373126497,0.002783393452226116
20160306_170016,30.0,1146672,R9,403113,151184,37800,9450,4200,1512,378,168,42,1.9899647859507135,0.0008021488428612375
20160306_170054,35.0,1333120,R9,411364,151196,37800,9450,4200,1512,378,168,42,1.9949177164565186,0.00020619389126080577
20160306_170124,40.0,1518176,R9,415726,151198,37800,9450,4200,1512,378,168,42,1.9974979616134547,4.997253587405424e-05
20160306_170155,45.0,1703518,R9,418008,151199,37800,9450,4200,1512,378,168,42,1.9988370785676604,1.0793753315403348e-05
20160306_170227,50.0,1889551,R9,419130,151200,37800,9450,4200,1512,378,168,42,1.9994925917841542,2.059704780062418e-06
