# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/koch3lines_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
# logfiles/koch3lines/koch3lines_u026-20160306_143954.csv,,,,
# logfiles/koch3lines/koch3lines_u027-20160306_144000.csv,,,,
# logfiles/koch3lines/koch3lines_u028-20160306_144010.csv,,,,
# logfiles/koch3lines/koch3lines_u029-20160306_144013.csv,,,,
# logfiles/koch3lines/koch3lines_u030-20160306_144033.csv,,,,
# logfiles/koch3lines/koch3lines_u031-20160306_144039.csv,,,,
# logfiles/koch3lines/koch3lines_u032-20160306_144049.csv,,,,
# logfiles/koch3lines/koch3lines_u033-20160306_144109.csv,,,,
# logfiles/koch3lines/koch3lines_u034-20160306_144114.csv,,,,
# logfiles/koch3lines/koch3lines_u035-20160306_144140.csv,,,,
# logfiles/koch3lines/koch3lines_u036-20160306_144148.csv,,,,
# logfiles/koch3lines/koch3lines_u037-20160306_144154.csv,,,,
# logfiles/koch3lines/koch3lines_u038-20160306_144207.csv,,,,
# logfiles/koch3lines/koch3lines_u039-20160306_144207.csv,,,,
# logfiles/koch3lines/koch3lines_u040-20160306_144229.csv,,,,
# logfiles/koch3lines/koch3lines_u041-20160306_144308.csv,,,,
# logfiles/koch3lines/koch3lines_u042-20160306_144319.csv,,,,
# logfiles/koch3lines/koch3lines_u043-20160306_144348.csv,,,,
# logfiles/koch3lines/koch3lines_u044-20160306_144356.csv,,,,
# logfiles/koch3lines/koch3lines_u045-20160306_144412.csv,,,,
# logfiles/koch3lines/koch3lines_u046-20160306_144421.csv,,,,
# logfiles/koch3lines/koch3lines_u047-20160306_144440.csv,,,,
# logfiles/koch3lines/koch3lines_u048-20160306_144459.csv,,,,
# logfiles/koch3lines/koch3lines_u049-20160306_144505.csv,,,,
# logfiles/koch3lines/koch3lines_u050-20160306_144528.csv,,,,
# logfiles/koch3lines/koch3lines_u051-20160306_144538.csv,,,,
# logfiles/koch3lines/koch3lines_u052-20160306_144539.csv,,,,
# logfiles/koch3lines/koch3lines_u053-20160306_144540.csv,,,,
# logfiles/koch3lines/koch3lines_u054-20160306_144547.csv,,,,
# logfiles/koch3lines/koch3lines_u055-20160306_144548.csv,,,,
# logfiles/koch3lines/koch3lines_u056-20160306_144640.csv,,,,
# logfiles/koch3lines/koch3lines_u057-20160306_144707.csv,,,,
