# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/20fallleaf_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.8,1.49852487995,8.1834408315e-06,0.512155686059,1.38617157866e-05
0.9,1.51643907986,8.37578586015e-06,0.502440154323,1.36892170949e-05
1.0,1.53243217064,7.66624492203e-06,0.492236059195,1.33402955921e-05
2.0,1.63895357006,5.70839666662e-06,0.393665431415,1.01076237215e-05
3.0,1.7030657636,5.41744556493e-06,0.31436854297,9.7085728681e-06
4.0,1.74888292148,4.42304468577e-06,0.253369394029,8.18930363452e-06
5.0,1.78413843996,3.92802202533e-06,0.20636822816,7.48697984859e-06
6.0,1.81251257375,3.53371566117e-06,0.169241633205,6.51986298907e-06
7.0,1.83598463486,3.38910715236e-06,0.139316490825,5.91401215008e-06
8.0,1.85582683693,3.18738891579e-06,0.114708682086,5.28125519693e-06
9.0,1.87279114605,2.88154987769e-06,0.0943929420383,4.5862853227e-06
10.0,1.88747264665,2.66436875145e-06,0.0774957591839,3.91195181496e-06
15.0,1.9379091381,1.80008838656e-06,0.0275319821105,1.65997593356e-06
20.0,1.96564891529,1.42006138575e-06,0.0090269877615,7.76509025325e-07
25.0,1.98129970031,1.03428703193e-06,0.00275276974779,3.07949171299e-07
30.0,1.99010350416,7.81617864415e-07,0.000779100321533,1.24295245775e-07
35.0,1.99496009849,5.58671679492e-07,0.000202884884643,4.51446514936e-08
40.0,1.99755799132,3.4247475721e-07,4.76930890941e-05,1.33704670885e-08
45.0,1.99888398351,2.5344972249e-07,9.96828784689e-06,4.52641189661e-09
50.0,1.99952215312,1.72533437572e-07,1.82895380837e-06,1.32523432792e-09
# The data files below are included in this aggregation:,,,,
# logfiles/20fallleaf/20fallleaf_u001-20160229_112719.csv,,,,
# logfiles/20fallleaf/20fallleaf_u002-20160229_112719.csv,,,,
# logfiles/20fallleaf/20fallleaf_u003-20160229_112720.csv,,,,
# logfiles/20fallleaf/20fallleaf_u004-20160229_112719.csv,,,,
# logfiles/20fallleaf/20fallleaf_u005-20160229_112720.csv,,,,
# logfiles/20fallleaf/20fallleaf_u006-20160229_112720.csv,,,,
# logfiles/20fallleaf/20fallleaf_u007-20160229_112719.csv,,,,
# logfiles/20fallleaf/20fallleaf_u008-20160229_112719.csv,,,,
# logfiles/20fallleaf/20fallleaf_u009-20160229_112719.csv,,,,
# logfiles/20fallleaf/20fallleaf_u010-20160229_112721.csv,,,,
# logfiles/20fallleaf/20fallleaf_u011-20160303_234441.csv,,,,
# logfiles/20fallleaf/20fallleaf_u012-20160303_234442.csv,,,,
# logfiles/20fallleaf/20fallleaf_u013-20160303_234441.csv,,,,
# logfiles/20fallleaf/20fallleaf_u014-20160303_234441.csv,,,,
# logfiles/20fallleaf/20fallleaf_u015-20160303_234441.csv,,,,
# logfiles/20fallleaf/20fallleaf_u016-20160303_234441.csv,,,,
# logfiles/20fallleaf/20fallleaf_u017-20160303_234442.csv,,,,
# logfiles/20fallleaf/20fallleaf_u018-20160303_234441.csv,,,,
# logfiles/20fallleaf/20fallleaf_u019-20160303_234442.csv,,,,
# logfiles/20fallleaf/20fallleaf_u020-20160303_234442.csv,,,,
# logfiles/20fallleaf/20fallleaf_u021-20160304_003953.csv,,,,
# logfiles/20fallleaf/20fallleaf_u022-20160304_004052.csv,,,,
# logfiles/20fallleaf/20fallleaf_u023-20160304_004107.csv,,,,
# logfiles/20fallleaf/20fallleaf_u024-20160304_004113.csv,,,,
# logfiles/20fallleaf/20fallleaf_u025-20160304_004134.csv,,,,
# logfiles/20fallleaf/20fallleaf_u026-20160304_004135.csv,,,,
# logfiles/20fallleaf/20fallleaf_u027-20160304_004136.csv,,,,
# logfiles/20fallleaf/20fallleaf_u028-20160304_004148.csv,,,,
# logfiles/20fallleaf/20fallleaf_u029-20160304_004154.csv,,,,
# logfiles/20fallleaf/20fallleaf_u030-20160304_004155.csv,,,,
# logfiles/20fallleaf/20fallleaf_u031-20160304_004157.csv,,,,
# logfiles/20fallleaf/20fallleaf_u032-20160304_004159.csv,,,,
# logfiles/20fallleaf/20fallleaf_u033-20160304_004203.csv,,,,
# logfiles/20fallleaf/20fallleaf_u034-20160304_004207.csv,,,,
# logfiles/20fallleaf/20fallleaf_u035-20160304_004209.csv,,,,
# logfiles/20fallleaf/20fallleaf_u036-20160304_004209.csv,,,,
# logfiles/20fallleaf/20fallleaf_u037-20160304_004210.csv,,,,
# logfiles/20fallleaf/20fallleaf_u038-20160304_004213.csv,,,,
# logfiles/20fallleaf/20fallleaf_u039-20160304_004214.csv,,,,
# logfiles/20fallleaf/20fallleaf_u040-20160304_004222.csv,,,,
# logfiles/20fallleaf/20fallleaf_u041-20160304_004224.csv,,,,
# logfiles/20fallleaf/20fallleaf_u042-20160304_004232.csv,,,,
# logfiles/20fallleaf/20fallleaf_u043-20160304_004237.csv,,,,
# logfiles/20fallleaf/20fallleaf_u044-20160304_004240.csv,,,,
# logfiles/20fallleaf/20fallleaf_u045-20160304_004246.csv,,,,
# logfiles/20fallleaf/20fallleaf_u046-20160304_004255.csv,,,,
# logfiles/20fallleaf/20fallleaf_u047-20160304_004302.csv,,,,
# logfiles/20fallleaf/20fallleaf_u048-20160304_004305.csv,,,,
# logfiles/20fallleaf/20fallleaf_u049-20160304_004307.csv,,,,
# logfiles/20fallleaf/20fallleaf_u050-20160304_004314.csv,,,,
# logfiles/20fallleaf/20fallleaf_u051-20160304_004325.csv,,,,
# logfiles/20fallleaf/20fallleaf_u052-20160304_004328.csv,,,,
# logfiles/20fallleaf/20fallleaf_u053-20160304_004330.csv,,,,
# logfiles/20fallleaf/20fallleaf_u054-20160304_004330.csv,,,,
# logfiles/20fallleaf/20fallleaf_u055-20160304_004333.csv,,,,
# logfiles/20fallleaf/20fallleaf_u056-20160304_004333.csv,,,,
# logfiles/20fallleaf/20fallleaf_u057-20160304_004337.csv,,,,
# logfiles/20fallleaf/20fallleaf_u058-20160304_004338.csv,,,,
# logfiles/20fallleaf/20fallleaf_u059-20160304_004343.csv,,,,
# logfiles/20fallleaf/20fallleaf_u060-20160304_004344.csv,,,,
# logfiles/20fallleaf/20fallleaf_u061-20160304_004348.csv,,,,
# logfiles/20fallleaf/20fallleaf_u062-20160304_004348.csv,,,,
# logfiles/20fallleaf/20fallleaf_u063-20160304_004356.csv,,,,
# logfiles/20fallleaf/20fallleaf_u064-20160304_004356.csv,,,,
# logfiles/20fallleaf/20fallleaf_u065-20160304_004358.csv,,,,
# logfiles/20fallleaf/20fallleaf_u066-20160304_004401.csv,,,,
# logfiles/20fallleaf/20fallleaf_u067-20160304_004420.csv,,,,
# logfiles/20fallleaf/20fallleaf_u068-20160304_004424.csv,,,,
# logfiles/20fallleaf/20fallleaf_u069-20160304_004432.csv,,,,
# logfiles/20fallleaf/20fallleaf_u070-20160304_004439.csv,,,,
# logfiles/20fallleaf/20fallleaf_u071-20160304_004440.csv,,,,
# logfiles/20fallleaf/20fallleaf_u072-20160304_004449.csv,,,,
# logfiles/20fallleaf/20fallleaf_u073-20160304_004452.csv,,,,
# logfiles/20fallleaf/20fallleaf_u074-20160304_004454.csv,,,,
# logfiles/20fallleaf/20fallleaf_u075-20160304_004456.csv,,,,
# logfiles/20fallleaf/20fallleaf_u076-20160304_004502.csv,,,,
# logfiles/20fallleaf/20fallleaf_u077-20160304_004504.csv,,,,
# logfiles/20fallleaf/20fallleaf_u078-20160304_004508.csv,,,,
# logfiles/20fallleaf/20fallleaf_u079-20160304_004508.csv,,,,
# logfiles/20fallleaf/20fallleaf_u080-20160304_004509.csv,,,,
# logfiles/20fallleaf/20fallleaf_u081-20160304_004510.csv,,,,
# logfiles/20fallleaf/20fallleaf_u082-20160304_004511.csv,,,,
# logfiles/20fallleaf/20fallleaf_u083-20160304_004513.csv,,,,
# logfiles/20fallleaf/20fallleaf_u084-20160304_004514.csv,,,,
# logfiles/20fallleaf/20fallleaf_u085-20160304_004515.csv,,,,
# logfiles/20fallleaf/20fallleaf_u086-20160304_004515.csv,,,,
# logfiles/20fallleaf/20fallleaf_u087-20160304_004523.csv,,,,
# logfiles/20fallleaf/20fallleaf_u088-20160304_004527.csv,,,,
# logfiles/20fallleaf/20fallleaf_u089-20160304_004530.csv,,,,
# logfiles/20fallleaf/20fallleaf_u090-20160304_004533.csv,,,,
# logfiles/20fallleaf/20fallleaf_u091-20160304_004537.csv,,,,
# logfiles/20fallleaf/20fallleaf_u092-20160304_004538.csv,,,,
# logfiles/20fallleaf/20fallleaf_u093-20160304_004540.csv,,,,
# logfiles/20fallleaf/20fallleaf_u094-20160304_004549.csv,,,,
# logfiles/20fallleaf/20fallleaf_u095-20160304_004557.csv,,,,
# logfiles/20fallleaf/20fallleaf_u096-20160304_004557.csv,,,,
# logfiles/20fallleaf/20fallleaf_u097-20160304_004600.csv,,,,
# logfiles/20fallleaf/20fallleaf_u098-20160304_004601.csv,,,,
# logfiles/20fallleaf/20fallleaf_u099-20160304_004601.csv,,,,
# logfiles/20fallleaf/20fallleaf_u100-20160304_004605.csv,,,,
