# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/75owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.35800918488,2.45479547086e-17,0.306257500827,2.23163224624e-18
0.0001,1.35801098279,1.1939753424e-06,0.30639566343,1.67020640315e-06
0.001,1.35823015559,4.56830315284e-06,0.30794348899,7.86483805879e-06
0.002,1.3583878943,5.44203651035e-06,0.309536222104,9.4581732625e-06
0.003,1.35871892998,5.68213500904e-06,0.311419581168,1.19577873621e-05
0.004,1.35902290981,6.10808506835e-06,0.313136762637,1.40067631297e-05
0.005,1.35936277869,6.38119358888e-06,0.314784242393,1.54792088479e-05
0.006,1.35970982351,6.45811329361e-06,0.316396732537,1.56404945029e-05
0.007,1.36010591561,6.23925787613e-06,0.317922133683,1.62628516886e-05
0.008,1.36046741795,6.94419196818e-06,0.319459590746,1.74156153413e-05
0.009,1.36080518769,7.21418580732e-06,0.320925049694,1.73076080639e-05
0.01,1.36122963756,7.33077321668e-06,0.322546132066,1.71314425146e-05
0.02,1.36500271527,5.9812459736e-06,0.336356665022,1.88525886132e-05
0.03,1.36854904269,5.69139451583e-06,0.347584455476,1.83054773635e-05
0.04,1.37222472332,6.20684485649e-06,0.357262542949,1.91883708748e-05
0.05,1.37602709797,5.69580761055e-06,0.365948799726,1.86256277885e-05
0.06,1.37989024038,6.04518237623e-06,0.373726143636,1.97363103539e-05
0.07,1.38379287098,6.03797096878e-06,0.380738158606,2.04814077465e-05
0.08,1.3876989062,6.3982806832e-06,0.387061186371,2.05324112671e-05
0.09,1.39160916284,7.01501867286e-06,0.392797123234,2.02156823843e-05
0.1,1.39549756145,7.57161084406e-06,0.398038625405,1.98403327987e-05
0.2,1.43157904004,9.21175635355e-06,0.434076188609,1.88818105567e-05
0.3,1.46135174111,8.05464852034e-06,0.451205327346,1.55573544411e-05
0.4,1.48590240898,7.82882718383e-06,0.458610912555,1.44812138092e-05
0.5,1.50675537009,6.81607719339e-06,0.46040513455,1.38623225717e-05
0.6,1.52472422507,6.58229636584e-06,0.458363287896,1.44118449459e-05
0.7,1.5405783004,6.42022259066e-06,0.453918436094,1.38722527544e-05
0.8,1.55480828185,5.92185806985e-06,0.448105065076,1.26202703817e-05
0.9,1.56765778328,6.24726079914e-06,0.441421285246,1.27166724248e-05
1.0,1.57947222228,5.91804895677e-06,0.434119278638,1.14567222526e-05
2.0,1.66494298685,5.22684214017e-06,0.356113997123,8.86269920593e-06
3.0,1.72071166695,4.94160332026e-06,0.288195914156,8.79782499897e-06
4.0,1.76196624165,4.04039712914e-06,0.234375710303,7.2245447713e-06
5.0,1.79432015332,3.62906155255e-06,0.192121886246,6.94806565925e-06
6.0,1.82069198428,3.270032547e-06,0.158197793979,6.04046891456e-06
7.0,1.84270578008,3.29025622461e-06,0.130563224101,5.80323229699e-06
8.0,1.86143140548,3.08202696428e-06,0.107689636482,5.21811836793e-06
9.0,1.87752191306,2.71710482265e-06,0.0887200089047,4.40030071986e-06
10.0,1.89149238688,2.53589610016e-06,0.0729142210095,3.76833543547e-06
15.0,1.93981132863,1.76489470085e-06,0.025999031762,1.63488341142e-06
20.0,1.96656826556,1.37673589732e-06,0.00856666579423,7.32423786455e-07
25.0,1.98173367844,1.00346765477e-06,0.00262848462116,2.92777026836e-07
30.0,1.99029483502,8.01215625274e-07,0.000749471273892,1.25691421292e-07
35.0,1.99503528842,5.71294689989e-07,0.000196896831801,4.53678934633e-08
40.0,1.99758190702,3.47792147594e-07,4.67642580965e-05,1.34300583736e-08
45.0,1.99888799866,2.41491977693e-07,9.8962547219e-06,4.29620094747e-09
50.0,1.9995227778,1.64420012764e-07,1.82396362167e-06,1.25698823832e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_edge/75owl/75owl_u001-20160314_051725.csv,,,,
# logfiles/owl_edge/75owl/75owl_u002-20160314_051830.csv,,,,
# logfiles/owl_edge/75owl/75owl_u003-20160314_052110.csv,,,,
# logfiles/owl_edge/75owl/75owl_u004-20160314_052124.csv,,,,
# logfiles/owl_edge/75owl/75owl_u005-20160314_052130.csv,,,,
# logfiles/owl_edge/75owl/75owl_u006-20160314_052150.csv,,,,
# logfiles/owl_edge/75owl/75owl_u007-20160314_052227.csv,,,,
# logfiles/owl_edge/75owl/75owl_u008-20160314_052228.csv,,,,
# logfiles/owl_edge/75owl/75owl_u009-20160314_052235.csv,,,,
# logfiles/owl_edge/75owl/75owl_u010-20160314_052243.csv,,,,
# logfiles/owl_edge/75owl/75owl_u011-20160314_052305.csv,,,,
# logfiles/owl_edge/75owl/75owl_u012-20160314_052317.csv,,,,
# logfiles/owl_edge/75owl/75owl_u013-20160314_052331.csv,,,,
# logfiles/owl_edge/75owl/75owl_u014-20160314_052338.csv,,,,
# logfiles/owl_edge/75owl/75owl_u015-20160314_052339.csv,,,,
# logfiles/owl_edge/75owl/75owl_u016-20160314_052352.csv,,,,
# logfiles/owl_edge/75owl/75owl_u017-20160314_052355.csv,,,,
# logfiles/owl_edge/75owl/75owl_u018-20160314_052409.csv,,,,
# logfiles/owl_edge/75owl/75owl_u019-20160314_052412.csv,,,,
# logfiles/owl_edge/75owl/75owl_u020-20160314_052418.csv,,,,
# logfiles/owl_edge/75owl/75owl_u021-20160314_052459.csv,,,,
# logfiles/owl_edge/75owl/75owl_u022-20160314_052500.csv,,,,
# logfiles/owl_edge/75owl/75owl_u023-20160314_052508.csv,,,,
# logfiles/owl_edge/75owl/75owl_u024-20160314_052518.csv,,,,
# logfiles/owl_edge/75owl/75owl_u025-20160314_052524.csv,,,,
# logfiles/owl_edge/75owl/75owl_u026-20160314_052528.csv,,,,
# logfiles/owl_edge/75owl/75owl_u027-20160314_052530.csv,,,,
# logfiles/owl_edge/75owl/75owl_u028-20160314_052548.csv,,,,
# logfiles/owl_edge/75owl/75owl_u029-20160314_052559.csv,,,,
# logfiles/owl_edge/75owl/75owl_u030-20160314_052647.csv,,,,
# logfiles/owl_edge/75owl/75owl_u031-20160314_052654.csv,,,,
# logfiles/owl_edge/75owl/75owl_u032-20160314_052724.csv,,,,
# logfiles/owl_edge/75owl/75owl_u033-20160314_052729.csv,,,,
# logfiles/owl_edge/75owl/75owl_u034-20160314_052737.csv,,,,
# logfiles/owl_edge/75owl/75owl_u035-20160314_052748.csv,,,,
# logfiles/owl_edge/75owl/75owl_u036-20160314_052752.csv,,,,
# logfiles/owl_edge/75owl/75owl_u037-20160314_052801.csv,,,,
# logfiles/owl_edge/75owl/75owl_u038-20160314_052832.csv,,,,
# logfiles/owl_edge/75owl/75owl_u039-20160314_052834.csv,,,,
# logfiles/owl_edge/75owl/75owl_u040-20160314_052845.csv,,,,
# logfiles/owl_edge/75owl/75owl_u041-20160314_052900.csv,,,,
# logfiles/owl_edge/75owl/75owl_u042-20160314_052911.csv,,,,
# logfiles/owl_edge/75owl/75owl_u043-20160314_052917.csv,,,,
# logfiles/owl_edge/75owl/75owl_u044-20160314_052920.csv,,,,
# logfiles/owl_edge/75owl/75owl_u045-20160314_052939.csv,,,,
