# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/10owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.9657827688,4.6864277171e-17,0.00215539325288,2.61519403856e-20
0.0001,1.96578341791,2.42593946762e-08,0.00215552321716,5.03755660325e-09
0.001,1.96578680974,9.11734098249e-08,0.00215681580824,1.69490690575e-08
0.002,1.96579312564,1.37961074754e-07,0.00215829771116,2.1812461768e-08
0.003,1.96579621279,1.74610953115e-07,0.00215957636148,2.41508571634e-08
0.004,1.9658014032,2.15390596294e-07,0.00216134007882,2.97274601553e-08
0.005,1.9658049925,2.41377131437e-07,0.00216252001118,3.21034632351e-08
0.006,1.96581014803,2.69941455907e-07,0.00216388340205,3.5584004342e-08
0.007,1.9658132603,2.74074679252e-07,0.00216522063252,4.02555771176e-08
0.008,1.96581626749,2.95749826631e-07,0.00216660370399,4.22872706845e-08
0.009,1.96581920264,3.05338512281e-07,0.00216814631715,4.60387134444e-08
0.01,1.9658221323,3.35195762947e-07,0.00216937858196,4.8767401426e-08
0.02,1.96586112572,4.55766591313e-07,0.0021839009734,7.54904409788e-08
0.03,1.96590643263,5.12586183395e-07,0.00219713065741,9.3222083685e-08
0.04,1.96595460378,5.78236356812e-07,0.00221144363201,1.02809226441e-07
0.05,1.96600508866,5.36638391693e-07,0.00222545211389,1.08781739843e-07
0.06,1.96605775723,6.00577337337e-07,0.00223845090784,1.17734534376e-07
0.07,1.96610634018,6.13714968558e-07,0.00225096037065,1.29977966156e-07
0.08,1.9661580994,6.46979665991e-07,0.00226399605241,1.3464329638e-07
0.09,1.96620559327,6.28954632382e-07,0.0022755327781,1.40019527128e-07
0.1,1.96625964256,6.68681326494e-07,0.00228896579751,1.43821093088e-07
0.2,1.96672483708,7.46540666958e-07,0.0023971914164,1.5921178389e-07
0.3,1.96712792799,6.88125311967e-07,0.00248597651861,1.51658064258e-07
0.4,1.96747941129,5.73271697281e-07,0.00256095840595,1.52818546652e-07
0.5,1.96778678116,4.77148043413e-07,0.0026246016643,1.46926844278e-07
0.6,1.96806405341,4.69139708942e-07,0.00268088043663,1.70236510784e-07
0.7,1.96832273957,4.39663235963e-07,0.00273007536984,1.7122469871e-07
