# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/checkers_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
# logfiles/checkers/checkers_u042-20160306_123025.csv,,,,
# logfiles/checkers/checkers_u043-20160306_123045.csv,,,,
# logfiles/checkers/checkers_u044-20160306_123052.csv,,,,
# logfiles/checkers/checkers_u045-20160306_123057.csv,,,,
# logfiles/checkers/checkers_u046-20160306_123110.csv,,,,
# logfiles/checkers/checkers_u047-20160306_123125.csv,,,,
# logfiles/checkers/checkers_u048-20160306_123133.csv,,,,
# logfiles/checkers/checkers_u049-20160306_123143.csv,,,,
# logfiles/checkers/checkers_u050-20160306_123155.csv,,,,
# logfiles/checkers/checkers_u051-20160306_123159.csv,,,,
# logfiles/checkers/checkers_u052-20160306_123219.csv,,,,
# logfiles/checkers/checkers_u053-20160306_123237.csv,,,,
# logfiles/checkers/checkers_u054-20160306_123323.csv,,,,
# logfiles/checkers/checkers_u055-20160306_123336.csv,,,,
# logfiles/checkers/checkers_u056-20160306_123352.csv,,,,
# logfiles/checkers/checkers_u057-20160306_123543.csv,,,,
# logfiles/checkers/checkers_u058-20160306_123652.csv,,,,
# logfiles/checkers/checkers_u059-20160306_123653.csv,,,,
# logfiles/checkers/checkers_u060-20160306_123657.csv,,,,
# logfiles/checkers/checkers_u061-20160306_123732.csv,,,,
# logfiles/checkers/checkers_u062-20160306_123740.csv,,,,
# logfiles/checkers/checkers_u063-20160306_123800.csv,,,,
# logfiles/checkers/checkers_u064-20160306_123800.csv,,,,
# logfiles/checkers/checkers_u065-20160306_123819.csv,,,,
# logfiles/checkers/checkers_u066-20160306_123838.csv,,,,
# logfiles/checkers/checkers_u067-20160306_123849.csv,,,,
# logfiles/checkers/checkers_u068-20160306_123851.csv,,,,
# logfiles/checkers/checkers_u069-20160306_123851.csv,,,,
# logfiles/checkers/checkers_u070-20160306_123857.csv,,,,
# logfiles/checkers/checkers_u071-20160306_123859.csv,,,,
# logfiles/checkers/checkers_u072-20160306_123900.csv,,,,
# logfiles/checkers/checkers_u073-20160306_123903.csv,,,,
# logfiles/checkers/checkers_u074-20160306_123904.csv,,,,
# logfiles/checkers/checkers_u075-20160306_123908.csv,,,,
# logfiles/checkers/checkers_u076-20160306_123912.csv,,,,
# logfiles/checkers/checkers_u077-20160306_123927.csv,,,,
# logfiles/checkers/checkers_u078-20160306_123930.csv,,,,
# logfiles/checkers/checkers_u079-20160306_123930.csv,,,,
# logfiles/checkers/checkers_u080-20160306_123930.csv,,,,
# logfiles/checkers/checkers_u081-20160306_123950.csv,,,,
# logfiles/checkers/checkers_u082-20160306_123953.csv,,,,
# logfiles/checkers/checkers_u083-20160306_124005.csv,,,,
# logfiles/checkers/checkers_u084-20160306_124005.csv,,,,
# logfiles/checkers/checkers_u085-20160306_124007.csv,,,,
# logfiles/checkers/checkers_u086-20160306_124009.csv,,,,
# logfiles/checkers/checkers_u087-20160306_124011.csv,,,,
# logfiles/checkers/checkers_u088-20160306_124015.csv,,,,
# logfiles/checkers/checkers_u089-20160306_124019.csv,,,,
# logfiles/checkers/checkers_u090-20160306_124022.csv,,,,
# logfiles/checkers/checkers_u091-20160306_124024.csv,,,,
# logfiles/checkers/checkers_u092-20160306_124028.csv,,,,
# logfiles/checkers/checkers_u093-20160306_124037.csv,,,,
# logfiles/checkers/checkers_u094-20160306_124039.csv,,,,
# logfiles/checkers/checkers_u095-20160306_124041.csv,,,,
# logfiles/checkers/checkers_u096-20160306_124102.csv,,,,
# logfiles/checkers/checkers_u097-20160306_124102.csv,,,,
# logfiles/checkers/checkers_u098-20160306_124110.csv,,,,
# logfiles/checkers/checkers_u099-20160306_124114.csv,,,,
# logfiles/checkers/checkers_u100-20160306_124116.csv,,,,
