# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/circle_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
# logfiles/circle/circle_u046-20160306_131656.csv,,,,
# logfiles/circle/circle_u047-20160306_131713.csv,,,,
# logfiles/circle/circle_u048-20160306_131837.csv,,,,
# logfiles/circle/circle_u049-20160306_131846.csv,,,,
# logfiles/circle/circle_u050-20160306_131849.csv,,,,
# logfiles/circle/circle_u051-20160306_131857.csv,,,,
# logfiles/circle/circle_u052-20160306_131904.csv,,,,
# logfiles/circle/circle_u053-20160306_131910.csv,,,,
# logfiles/circle/circle_u054-20160306_131920.csv,,,,
# logfiles/circle/circle_u055-20160306_131926.csv,,,,
# logfiles/circle/circle_u056-20160306_131940.csv,,,,
# logfiles/circle/circle_u057-20160306_131943.csv,,,,
# logfiles/circle/circle_u058-20160306_131956.csv,,,,
# logfiles/circle/circle_u059-20160306_132050.csv,,,,
# logfiles/circle/circle_u060-20160306_132057.csv,,,,
# logfiles/circle/circle_u061-20160306_132112.csv,,,,
# logfiles/circle/circle_u062-20160306_132144.csv,,,,
# logfiles/circle/circle_u063-20160306_132159.csv,,,,
# logfiles/circle/circle_u064-20160306_132420.csv,,,,
# logfiles/circle/circle_u065-20160306_132427.csv,,,,
# logfiles/circle/circle_u066-20160306_132434.csv,,,,
# logfiles/circle/circle_u067-20160306_132435.csv,,,,
# logfiles/circle/circle_u068-20160306_132526.csv,,,,
# logfiles/circle/circle_u069-20160306_132604.csv,,,,
# logfiles/circle/circle_u070-20160306_132616.csv,,,,
# logfiles/circle/circle_u071-20160306_132631.csv,,,,
# logfiles/circle/circle_u072-20160306_132638.csv,,,,
# logfiles/circle/circle_u073-20160306_132643.csv,,,,
# logfiles/circle/circle_u074-20160306_132704.csv,,,,
# logfiles/circle/circle_u075-20160306_132705.csv,,,,
# logfiles/circle/circle_u076-20160306_132706.csv,,,,
# logfiles/circle/circle_u077-20160306_132710.csv,,,,
# logfiles/circle/circle_u078-20160306_132712.csv,,,,
# logfiles/circle/circle_u079-20160306_132716.csv,,,,
# logfiles/circle/circle_u080-20160306_132740.csv,,,,
# logfiles/circle/circle_u081-20160306_132741.csv,,,,
# logfiles/circle/circle_u082-20160306_132742.csv,,,,
# logfiles/circle/circle_u083-20160306_132752.csv,,,,
# logfiles/circle/circle_u084-20160306_132803.csv,,,,
# logfiles/circle/circle_u085-20160306_132804.csv,,,,
# logfiles/circle/circle_u086-20160306_132807.csv,,,,
# logfiles/circle/circle_u087-20160306_132815.csv,,,,
# logfiles/circle/circle_u088-20160306_132817.csv,,,,
# logfiles/circle/circle_u089-20160306_132832.csv,,,,
# logfiles/circle/circle_u090-20160306_132843.csv,,,,
# logfiles/circle/circle_u091-20160306_132850.csv,,,,
# logfiles/circle/circle_u092-20160306_132857.csv,,,,
# logfiles/circle/circle_u093-20160306_132857.csv,,,,
# logfiles/circle/circle_u094-20160306_132901.csv,,,,
# logfiles/circle/circle_u095-20160306_132920.csv,,,,
# logfiles/circle/circle_u096-20160306_132923.csv,,,,
# logfiles/circle/circle_u097-20160306_132931.csv,,,,
# logfiles/circle/circle_u098-20160306_132939.csv,,,,
# logfiles/circle/circle_u099-20160306_132946.csv,,,,
# logfiles/circle/circle_u100-20160306_132957.csv,,,,
